5 DIgit NTD ID,Agency,Organization Type,Mode,Type of Service,Rail (Y/N),Primary UZA Code,Primary UZA Name,Primary UZA Sq Miles,Primary UZA Population,Service Area Sq Miles,Service Area Population,Year,Month,Vehicles,Vehicle Revenue Miles,Vehicle Revenue Hours,Ridership,Total Events,Total Fatalities,Total Injuries
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,4,23,34464,1739,31410,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,5,23,34420,1734,28186,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,6,23,35402,1744,20865,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,2,120,438750,35913,716973,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,7,63,200537,12081,26679,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,8,63,200995,12108,26863,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,9,63,192778,11762,25854,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,10,63,195377,12188,26068,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,11,63,176840,11137,22150,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,1,63,163052,10381,20901,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,2,63,173949,10902,22979,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,3,63,191682,11898,25105,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,4,63,177993,11271,23790,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,5,63,178648,11389,23204,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,6,63,190305,11942,24345,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,7,50,80398,2610,10818,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,8,50,83316,3129,11022,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,9,50,90827,2941,12236,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,10,50,97202,3143,13214,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,11,50,84788,2752,11603,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2015,12,50,91129,2937,12487,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,1,50,77295,2523,10402,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,2,50,94314,3063,12643,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,3,50,109712,3565,14673,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,4,50,109894,3576,14502,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,5,50,102325,3332,13376,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,655900.0,2016,6,50,95902,3619,12602,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,7,20,36148,840,7076,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,8,20,37779,876,7255,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,9,20,39150,919,7849,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,10,20,38191,900,7999,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,11,20,35108,823,6922,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2015,12,20,36950,869,7235,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,1,20,34732,829,7102,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,2,21,39731,924,7965,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,3,21,43124,1004,8612,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,4,21,41153,961,7432,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,5,21,40255,942,7886,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,6,21,40835,948,7950,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,6,18,27066,888,16501,1,0,1
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,7,42,63685,1430,14258,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,8,40,62957,1446,12916,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,9,38,57920,1310,12568,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,10,37,59297,1344,12913,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,11,37,53181,1218,11239,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,12,35,56196,1267,12209,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,1,34,49975,1125,10865,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,2,33,51593,1035,10662,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,3,32,53501,1192,12863,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,4,32,55222,1229,11402,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,5,31,51500,1166,11316,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,6,30,51747,1177,11540,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,7,18,27035,893,18001,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,8,18,25492,840,17058,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,9,18,25808,857,16467,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,10,18,26811,884,16863,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,11,18,24629,816,14369,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,12,18,27134,898,14640,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,1,18,23268,773,14388,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,2,18,25890,856,15811,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,3,18,28368,939,17454,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,4,18,25901,858,16314,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,5,18,25840,848,15754,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,7,7,17316,589,25088,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,8,7,16279,678,23215,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,9,7,16435,613,23686,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,10,7,17324,730,26261,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,11,7,15679,586,22716,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2015,12,7,17061,719,21662,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,1,7,14918,490,19864,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,2,7,17999,719,22432,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,3,7,17947,597,24157,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,4,7,16754,625,22655,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,5,7,16433,543,22333,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,6,7,17190,624,23672,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,7,21,37762,875,7220,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,8,21,42872,994,8133,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,9,22,40179,915,9127,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,10,21,39087,884,8170,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,11,21,38537,880,8545,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2016,12,20,37314,862,7065,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,1,21,39064,894,8851,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,2,21,38347,878,8426,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,3,21,44085,1006,8550,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,4,21,38731,876,7577,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,5,20,40177,932,7730,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,6,20,40583,934,7327,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,7,63,184146,11624,23681,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,7,124,473113,39262,677153,3,0,7
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,8,124,503053,41681,837381,2,0,8
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,9,124,473004,39285,824489,3,1,6
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,10,23,34319,1724,28525,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,10,124,483366,40273,801802,2,0,4
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,11,124,472827,39405,755803,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,1,124,472621,39425,719752,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,2,124,446125,37168,712833,2,0,3
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,3,124,501761,41780,723982,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,5,126,500321,41835,738327,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,6,126,491450,41056,661653,1,0,14
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,7,50,101273,3432,11875,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,8,50,122181,4140,13729,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,9,50,120187,4030,13514,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,10,50,126234,4187,14144,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,11,50,117110,3897,13251,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,12,50,89708,3413,11295,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,1,50,97127,3693,12277,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,2,50,102600,3891,13211,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,3,50,113552,3756,14371,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,4,50,102175,3887,12844,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,5,50,99623,3747,12134,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,6,50,99449,3747,12097,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,12,124,483106,40257,686858,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,4,126,473079,39572,719113,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,7,23,32196,1585,18210,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,8,23,37754,1897,34898,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,9,23,34510,1739,32975,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,11,23,34444,1736,29420,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,12,23,34174,1709,23552,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,1,23,32808,1655,28464,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,2,23,32669,1652,29324,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,3,23,37509,1882,27635,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,4,23,32628,1657,27776,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,5,23,36053,1821,28218,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,CB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,6,23,35223,1739,19532,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,8,63,200458,12724,26265,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,9,63,194348,12190,25274,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,10,63,190530,12309,25465,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,11,63,188549,12104,24320,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2016,12,63,196287,12488,25045,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,1,63,191446,12343,24441,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,2,63,178727,11522,23949,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,3,63,199416,12915,26066,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,4,63,190020,12484,24928,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,5,63,207419,13628,27428,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,684410.0,2017,6,63,194408,13191,26561,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,7,7,15936,599,22740,0,0,0
