Fatalities_sum,Injuries_sum,Events_sum,VRM_sum,Ridership_sum,P_UZA_SM_avg,P_UZA_P_avg,SA_SM_avg,SA_P_avg,M_CB_Count,M_CR_Count,M_DR_Count,M_MB_Count,M_VP_Count,M_LR_Count,M_OTHER_Count,OT_A_Count,OT_B_Count,OT_C_Count,OT_D_Count,OT_E_Count,OT_F_Count,OT_G_Count,OT_H_Count,OT_I_Count,OT_J_Count,OT_OTHER_Count,ToS_DO_Count,ToS_PT_Count,ToS_TN_Count,ToS_TX_Count,Safety Ratio
1,18,17,1988818,1097223,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,5,3,0,0,1.8101203830616979
0,3,3,2066939,1123388,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,5,3,0,0,0.2902843286618521
1,10,11,2269976,973746,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,5,3,0,0,0.9691732423602717
0,9,9,2135762,1002750,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.8427905356495715
0,7,7,2164113,801177,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.6469163116713407
0,9,9,2102187,969670,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.8562511327488943
0,8,4,2102721,833135,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.5706891213812959
0,7,8,2263322,1139070,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.6627426411266272
0,10,10,2163594,1132776,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.9243878472578497
0,6,6,2129664,1125916,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.5634691669671836
0,13,8,2259814,1106288,1337.0,3734090.0,760.125,2732121.375,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.9292800203910587
0,40,14,2221877,1147698,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,2.4303775591538144
0,12,11,2210286,976093,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,1.0405893174005536
0,8,7,2115565,1158335,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.7090304481308776
1,8,7,2189301,1224447,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.7308268712251079
0,8,7,2160587,1106484,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.6942557740095632
0,10,11,2216901,1182372,1337.0,3734090.0,760.125,2848226.25,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.9472682812628981
0,6,5,2301072,893686,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.4780380622596772
0,7,9,2151972,1037763,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.7435040976369581
0,10,8,2357739,1106945,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.7634432818899802
0,13,9,2051058,1190179,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,1.0726171566089306
0,19,9,2083012,1255521,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,1.3442073305386624
0,5,4,2019649,1310632,1337.0,3734090.0,757.875,2843432.625,0,0,3,2,1,0,2,4,2,0,0,0,0,1,0,0,1,0,6,2,0,0,0.4456219867907741
0,0,0,127748,13577,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,119136,14311,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,109455,13180,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,1,1,114368,14075,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1.748740906547286
0,0,0,115052,13734,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,126306,11989,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,121360,11893,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,114626,13143,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,115484,13428,56.0,68781.0,600.0,90000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,111538,13550,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,87098,10511,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,85915,10359,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,99994,11527,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,96893,11233,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,107457,12027,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,108714,12111,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,101837,10865,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,117677,10535,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,115108,10432,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,106250,10756,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,106350,11983,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,128380,12133,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,107225,19368,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,93307,9529,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,97967,9884,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,97014,9610,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,104732,10252,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,93639,9760,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,90708,8405,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,105230,8255,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,90779,7399,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,108097,10845,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,93449,10301,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,93716,10007,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,92530,9857,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,82025,8126,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,91464,10325,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,89125,9910,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,95683,10402,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,77355,8704,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,93968,9742,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,109482,8407,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,92740,7157,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,95303,10298,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,78989,8842,56.0,68781.0,2972.0,245838.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0.0
0,0,0,37318,88070,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,54223,168076,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,61541,142269,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,71797,170631,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,46594,70062,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,20507,10949,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,23159,9754,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,22710,9520,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,64675,181250,66.0,88087.0,68.0,111590.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,150150,238948,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,121168,179597,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,124513,166811,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,100093,115136,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,119258,214679,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,132765,194783,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,143813,235935,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,108939,102013,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,94172,55472,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,94843,53555,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,92057,57786,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,125109,223669,66.0,88087.0,118.0,135126.66666666666,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,132764,235904,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,114996,182390,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,116738,151211,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,90085,86969,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,1,124198,222441,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.805165944701203
0,0,0,125364,191680,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,128383,216535,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,113751,134812,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,89068,50831,66.0,88087.0,268.0,148513.33333333334,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0
0,0,0,69067,38012,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,76859,43259,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70270,39131,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70739,39920,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68993,37557,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,72778,39707,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68356,36648,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,60810,32912,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,72467,38750,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,67012,37771,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,72442,40022,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,72948,39835,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,67490,36346,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,3,1,73713,41067,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.426451236552575
0,0,0,67839,37268,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,73177,39346,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,67944,35610,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,66034,34999,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68028,32880,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,63326,33165,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68394,35002,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68579,35488,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70442,37167,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70626,35996,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,66256,32610,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70672,36969,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,62906,31293,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,72554,38220,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69057,34381,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,64827,35581,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69922,33587,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,63094,31517,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68434,34858,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70348,35831,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70317,37846,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,64726,35364,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,66835,36079,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69391,38757,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,63830,35002,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,73306,39631,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,65412,33170,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,65862,33823,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,70972,35578,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,64535,32230,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,63812,26218,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,6297,770,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,29589,6242,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,48123,13512,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,85950,17474,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,84690,17615,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,1,82972,19157,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.2052258593260377
0,0,0,88509,20094,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,79435,17480,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,81568,18547,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,78737,17894,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,77536,17157,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,92169,21944,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,89571,21149,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,84328,20268,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,88580,21982,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,86270,22384,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,87914,23022,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,1,77412,21435,66.0,88087.0,368.0,166975.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.2917893866583992
0,0,0,78908,22343,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69511,20961,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,62457,23123,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,1,56298,18296,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.7762620341752817
0,0,0,55877,19157,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69807,24502,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,67790,23645,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,61894,22132,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,58338,22118,66.0,88087.0,143.0,146895.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,161561,230938,70.0,120378.0,70.0,116566.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0
